Location,Time,Female,Male,threshold,under.t,total,under.65,prop.over.65,prop.over.t
Iraq,2028,65.88098733645374,62.31068586922921,64.32115116389818,49109.60409026998,50807.61,49215.424,0.03133754963085257,0.033420306716454844
Iraq,2029,65.97104255926983,62.33985649942819,64.39145692226306,50292.7785426794,52044.137,50395.918,0.03166963840710827,0.033651407406767114
Iraq,2030,66.06845467292813,62.37029781683215,64.46626213455649,51482.58306657347,53297.666,51582.064,0.03218906433914009,0.034055580096631795
Iraq,2031,66.17068956073197,62.40471016773455,64.54492432999068,52675.4439639099,54568.209,52767.411,0.03300086319490534,0.034686222450330054
Iraq,2032,66.27521310598478,62.44579389842887,64.62680103777782,53876.64510613392,55855.801,53958.23,0.03397267546122911,0.03543330967299318
Iraq,2033,66.37949119198987,62.49624935520855,64.71124978713016,55086.33482854653,57160.479,55153.928,0.03510381709712404,0.03628633293037077
Iraq,2034,66.48149517446248,62.55791470934828,64.79769286380446,56306.73674810697,58482.253,56356.6,0.036346975209727274,0.03719959714775404
Iraq,2035,66.58121829876515,62.62917943204762,64.88581157973586,57540.096672811014,59820.984,57569.351,0.037639517932369596,0.038128549125654346
Iraq,2036,66.67915928267226,62.707570819487344,64.97535200340407,58786.11281241938,61176.441,58792.628,0.03896619288461063,0.03907269119464829
Iraq,2037,66.77581684395817,62.790616167848206,65.06606020328883,60047.41153955976,62548.132,60029.352,0.04026946799945998,0.03998073772115586
Iraq,2038,66.87168970039725,62.875842773311,65.15768224786983,61322.62875380809,63935.269,61278.034,0.04156133291626568,0.04086383442278022
Iraq,2039,66.96720994293601,62.96115439696448,65.24988807905459,62609.90885481517,65336.862,62536.662,0.04285788931828413,0.041736824538418
Iraq,2040,67.06254315520928,63.04596065952943,65.34204313246177,63907.12770667102,66751.984,63803.05,0.04417747343659469,0.04261830320023117
Iraq,2041,67.15778829402402,63.130047646634594,65.43343671713782,65213.9893285626,68180.059,65077.928,0.045499095270656695,0.04350347762880921
Iraq,2042,67.2530443161872,63.21320144390875,65.5233581421292,66531.77530252797,69620.533,66362.208,0.046801207339219844,0.04436561405630188
Iraq,2043,67.34841017850576,63.29520813698066,65.61109671648236,67858.46021645561,71072.499,67653.902,0.04810013786063713,0.04522197514884602
Iraq,2044,67.44395661619879,63.37598870380369,65.69622788336794,69192.25932094429,72534.96,68952.095,0.049395008972225325,0.0460839942429929
Iraq,2045,67.53964147813389,63.4560036916296,65.77947162245327,70532.76287001261,74007.05,70256.557,0.050677509777784714,0.046945353584386826
Iraq,2046,67.63539439159078,63.53584854003473,65.86183404752985,71883.18860770477,75488.029,71571.7,0.05188013320628623,0.047753802027275444
Iraq,2047,67.73114498384918,63.616118688595435,65.94432127238919,73244.30504815935,76977.352,72895.364,0.05302842841359362,0.04849539318838411
Iraq,2048,67.82682288218881,63.69740957688808,66.0279394108228,74614.78434024984,78474.486,74225.923,0.0541394180014127,0.049184159801316366
Iraq,2049,67.92231637396974,63.78014347990559,66.11342100114307,75993.40862110785,79978.98,75560.764,0.05524221489196287,0.04983273578747994
Iraq,2050,68.01734838687341,63.86405001430722,66.20040427974591,77377.74315521713,81490.359,76896.77,0.05636972344176313,0.05046751413603251
Iraq,2051,68.11160050866162,63.948685632168804,66.28825390754814,78769.33073330644,83008.232,78238.938,0.05745567499859543,0.051066034832467695
Iraq,2052,68.20475432709615,64.03360678556618,66.37633454546658,80166.95534010352,84532.046,79584.008,0.058534463959384116,0.05163829419077919
Iraq,2053,68.29649142993881,64.11836992657518,66.46401085441799,81568.16685145278,86060.99,80929.382,0.05962757342205809,0.052205106501182715
Iraq,2054,68.38667522150266,64.20273324176587,66.55085666464072,82970.54081748493,87594.147,82273.221,0.06074522307980226,0.05278441928905442
Iraq,2055,68.4758963723059,64.28726185568523,66.63728248365908,84372.4807206023,89130.835,83614.492,0.06189039965798601,0.05338617414947038
Iraq,2056,68.56492736941802,64.37272262737444,66.7239079883189,85775.43918910893,90670.38,84958.909,0.06299158556520888,0.05398610671854548
Iraq,2057,68.65454069990852,64.45988241587474,66.81135285546601,87182.68885285329,92212.662,86303.838,0.0640782282155567,0.054547532172389834
Iraq,2058,68.74550885084689,64.5495080802273,66.90023676194626,88594.09507711916,93758.258,87648.629,0.06516363603939826,0.055079552809959895
Iraq,2059,68.83833576046027,64.64210500484856,66.99096273506497,90009.47757372721,95308.115,88991.59,0.06627478677969875,0.055594819247792186
Iraq,2060,68.93245117160643,64.7371326756559,67.08306720396548,91428.05396826507,96862.785,90330.035,0.06744334266250965,0.056107523975641754
Iraq,2061,69.02701627830075,64.8337891039419,67.17586994825068,92844.61794991125,98422.206,91665.662,0.06864857306693581,0.0566700166229637
Iraq,2062,69.12119227455868,64.93127230099914,67.26869074752342,94265.45612426367,99985.667,92999.771,0.06986897432008937,0.057210308710910845
Iraq,2063,69.2141403543956,65.02878027812025,67.36084938138656,95686.87024919497,101552.217,94328.904,0.07112905275125612,0.05775695424556844
Iraq,2064,69.30528245431255,65.12568824523586,67.45186563532377,97105.60831439169,103120.645,95652.599,0.07242047409614245,0.05833009176395583
Iraq,2065,69.39508348075302,65.22208020682889,67.54205931834191,98518.30681786138,104689.915,96972.226,0.0737195077481914,0.05895131524501303
Iraq,2066,69.48426908264611,65.31821736602028,67.63195024532868,99920.08702513555,106259.369,98293.672,0.07496465558721697,0.059658569729173286
Iraq,2067,69.57356490892097,65.41436092593099,67.72205823117176,101324.24619191833,107828.677,99616.122,0.07616299511863614,0.060321901270120104
Iraq,2068,69.66369660850668,65.510772089682,67.81290309075881,102732.00238451084,109397.516,100936.953,0.07733779805384254,0.06092929583053024
Iraq,2069,69.75523892987282,65.60773733464812,67.90493893303969,104142.69500677302,110965.643,102251.103,0.07853367731127367,0.061487031560092664
Iraq,2070,69.84816301965073,65.70564423521961,67.9983570432129,105553.26814453973,112532.712,103552.082,0.07980461716767302,0.06202146674879983
Iraq,2071,69.94228912401222,65.80490564004059,68.09328300053913,106956.57491048505,114098.183,104841.524,0.0811288905450843,0.06259177755280249
Iraq,2072,70.03743748912906,65.90593439775516,68.18984238427906,108362.49923699982,115661.28600000001,106120.041,0.08249298732507616,0.06310483840721073
Iraq,2073,70.13342836117307,66.00914335700747,68.28816077369335,109765.08161779027,117221.131,107384.718,0.08391330911147753,0.06360670058890423
Iraq,2074,70.22998636455192,66.1148157915799,68.38822855629573,111158.78805453167,118776.689,108630.908,0.08541895792363771,0.06413633019748788
Iraq,2075,70.32645363661672,66.22271667580786,68.48949535261201,112539.97136576207,120327.004,109853.952,0.08703825119754495,0.0647155864882826
Iraq,2076,70.42207669295448,66.33248140916508,68.59127559142105,113901.85973202092,121871.387,111061.462,0.08869945001938809,0.06539293154987298
Iraq,2077,70.5161020491522,66.44374539112523,68.69288370150173,115256.39484108055,123409.224,112250.509,0.09042042918931244,0.066063369452185
Iraq,2078,70.60777622079686,66.55614402116203,68.7936341116329,116599.04215605612,124939.833,113417.678,0.09222162959030047,0.06675846000165436
Iraq,2079,70.69670519635679,66.66933965340365,68.8930810151406,117925.5534710571,126462.543,114562.887,0.09409628904900325,0.06750607196743554
Iraq,2080,70.78393285582543,66.78310246059625,68.99173766353964,119232.92742148184,127976.683,115687.548,0.09602635973929727,0.06832303645905685
Iraq,2081,70.87086255207755,66.8972295701405,69.09035707289202,120516.13402161893,129481.587,116807.739,0.09788146943240662,0.0692411422048841
Iraq,2082,70.9588976379879,67.011518109437,69.18969225925973,121788.44029119823,130976.60800000001,117915.85800000001,0.09971818784618394,0.07015121134303444
Iraq,2083,71.04944146643125,67.12576520588645,69.29049623870476,123048.9634431626,132461.188,119008.43,0.10155999808789275,0.07105647094783259
Iraq,2084,71.14343518233788,67.23997545461184,69.39334760256543,124297.82107689955,133934.813,120081.875,0.1034304501548824,0.07195285308757213
Iraq,2085,71.23997109886028,67.35498332162562,69.49812724328517,125533.98471615091,135396.93,121132.565,0.1053522040713921,0.07284467442392589
Iraq,2086,71.33767932120642,67.47183074066268,69.60454162858379,126753.20494749855,136847.014,122178.931,0.10718599238124406,0.07375980489060172
Iraq,2087,71.4351899545843,67.59155964545785,69.71229722618104,127967.61654288054,138284.429,123209.564,0.10901346672950434,0.0746057421773746
Iraq,2088,71.53113310420191,67.71521196974595,69.82110050379667,129172.86964983642,139708.485,124220.594,0.11085862823578675,0.07541142078924964
Iraq,2089,71.62446732906946,67.84341575218045,69.93062502423604,130364.60465936286,141118.416,125207.804,0.11274653196220678,0.07620416700706974
Iraq,2090,71.7154650034059,67.97514345108918,70.04041273064664,131538.44154063248,142513.569,126167.103,0.11470112014386495,0.07701110523284632
Iraq,2091,71.80472695523241,68.10895362971857,70.14997266126157,132691.65529093987,143893.385,127122.633,0.11654984695787098,0.07784742647523467
Iraq,2092,71.89285401257013,68.24340485131506,70.25881385431393,133836.04044739943,145257.42,128057.777,0.11840801660940976,0.07862854477658067
Iraq,2093,71.98044700344023,68.37705567912509,70.36644534803678,134966.77188440668,146605.271,128968.555,0.12030069505481841,0.07938663484748323
Iraq,2094,72.06804106510344,68.50854745541139,70.4723827616461,136078.68458728772,147936.596,129850.708,0.12225432035762127,0.08015536204924084
Iraq,2095,72.15590857177874,68.63685263850176,70.57616803828941,137166.44051325324,149251.037,130699.98,0.12429432567359658,0.08096825810829555
Iraq,2096,72.24425620692462,68.76102646574037,70.67734970209715,138232.06397185213,150548.217,131550.248,0.12619192295050569,0.08180869407538634
Iraq,2097,72.33329065399965,68.88012417447129,70.77547627719973,139284.28845824246,151827.733,132376.885,0.12811129834889912,0.08261629343933856
Iraq,2098,72.42321859646233,68.99320100203867,70.87009628772756,140317.1956635952,153089.169,133175.285,0.1300802932701267,0.08342832755467372
Israel,1953,63.95492948919503,62.15358453669253,63.114254406380454,1477.8351273034357,1546.238,1490.213,0.03623310253660826,0.04423825613945872
Israel,1954,64.04257966771623,62.231030834649424,63.19116937227531,1562.5253898935448,1635.781,1575.054,0.037124162708822184,0.04478326261672874
Israel,1955,64.12742209159713,62.30538629448804,63.26681075011436,1640.5875515659452,1718.958,1653.188,0.03826155147478878,0.04559183437527553
Israel,1956,64.20965535822414,62.376928761615254,63.34117152003136,1713.583824280904,1796.01,1725.888,0.03904321245427368,0.04589405165845174
Israel,1957,64.28947806498361,62.44593608143795,63.41424466216009,1782.1652889567183,1868.581,1794.265,0.0397713559112502,0.046246703270172176
Israel,1958,64.36708880926194,62.512686099363,63.486023156634296,1848.7665515585645,1939.451,1861.004,0.04044804431769615,0.046757793025673504
Israel,1959,64.4426651644846,62.57744909905498,63.556442603636896,1916.5785567791581,2012.15,1929.32,0.04116492309221487,0.04749717626461345
Israel,1960,64.51630060823331,62.64046511720918,63.62520908354733,1988.6017898625873,2089.889,2001.982,0.0420629995181563,0.04846535396732208
Israel,1961,64.58806759412893,62.70196662877862,63.691971296794186,2066.2634392122673,2174.267,2080.248,0.04324169938650579,0.04967355011492727
Israel,1962,64.65803857579228,62.76218610871628,63.75637794380604,2148.8343307601585,2264.309,2163.398,0.044565913927825246,0.05099775217951333
Israel,1963,64.7262860068442,62.82135603197516,63.81807772501148,2232.339501314527,2355.932,2247.318,0.046102349303799764,0.05246012987024794
Israel,1964,64.79298746071017,62.87974668221982,63.8770062405934,2311.1102200304717,2443.298,2326.286,0.04789100633651717,0.05410219300696356
Israel,1965,64.85874099003408,62.93777957796111,63.934246689751994,2381.4114710041667,2522.53,2396.643,0.04990505563858513,0.055943251020139875
Israel,1966,64.92424976726456,62.99591404642144,63.99116917144175,2443.129380121399,2591.594,2458.147,0.05149224762829367,0.05728699012214137
Israel,1967,64.99021696485013,63.05460941482323,64.04914378461716,2496.998804263908,2652.697,2511.725,0.05314289570199695,0.058694300832734456
Israel,1968,65.05734575523941,63.114325010388896,64.10954062823274,2548.1385590606924,2711.3,2562.599,0.05484490834654963,0.0601783059562969
Israel,1969,65.12648790176087,63.175650715085716,64.17364558840583,2603.888491527369,2775.162,2618.118,0.05658912885085623,0.06171658031950242
Israel,1970,65.19908953126273,63.239698629860456,64.2424076999053,2669.262125992282,2849.622,2683.183,0.058407395787932526,0.06329256091078668
Israel,1971,65.27674536147316,63.30771141040473,64.31669178466284,2745.744702385703,2936.668,2759.046,0.0604841950128514,0.06501357920415148
Israel,1972,65.36105011012033,63.380931712410174,64.39736266461016,2831.7061521768396,3033.922,2844.068,0.06257708668845138,0.06665163040551485
Israel,1973,65.45359849493238,63.460602191568405,64.48528516167895,2922.9538284369887,3137.033,2934.075,0.06469743863070618,0.0682425628174811
Israel,1974,65.5554603637055,63.54757780524795,64.5810451610304,3013.149522371046,3239.563,3022.693,0.0669442143894099,0.0698901295109724
Israel,1975,65.66560608450808,63.641162717524864,64.68411280074359,3097.6618196445825,3336.76,3105.228,0.06938826885961236,0.07165579195249815
Israel,1976,65.7824811554765,63.740273394152126,64.79367928212706,3178.0207898026274,3427.664,3183.152,0.07133487996489742,0.07283187914491408
Israel,1977,65.90453107474718,63.84382630088269,64.90893580648932,3253.114659589472,3513.529,3255.485,0.07344296859368454,0.07411760096772446
Israel,1978,66.0302013404565,63.95073790346952,65.02907357513897,3323.070731523705,3594.488,3322.287,0.07572733585423015,0.0755092988142664
Israel,1979,66.15897557720889,64.06084968663028,65.15404909580658,3389.3039269904125,3671.282,3385.155,0.07793653552083439,0.07680643246952636
Israel,1980,66.29448991548085,64.17770321094135,65.28688010191115,3453.3728878458205,3744.667,3445.918,0.07977985759481412,0.07778905631773918
Israel,1981,66.44141861221689,64.30576505594382,65.43134963329372,3517.9966448580562,3815.232,3507.414,0.0806813320919933,0.07790754406073962
Israel,1982,66.60443592436152,64.4495018011788,65.59124072979533,3582.6427106719157,3883.467,3568.885,0.08100545208701397,0.07746281591374007
Israel,1983,66.78821610885926,64.61338002618737,65.77033643125704,3647.872412260922,3950.123,3630.954,0.08079976243777721,0.07651675346288662
Israel,1984,66.99556065869635,64.79986065446052,65.9708011378536,3714.318315661876,4016.13,3693.3849999999998,0.08036218947095844,0.07514987919667042
Israel,1985,67.22178001102596,65.00338198528875,66.18832469109459,3782.4146596474884,4082.787,3755.954,0.08005144525051139,0.07357041656900333
Israel,1986,67.46031183904296,65.21637666191252,66.41697829282333,3849.281942945413,4148.946,3815.975,0.08025435857685302,0.0722265503225607
Israel,1987,67.70459381594226,65.43127732757225,66.6508331448831,3917.0401352894555,4216.179,3876.252,0.08062442320404331,0.07095022879971286
Israel,1988,67.94806361491872,65.64051662550835,66.8839604491172,3991.925952918698,4291.576,3943.091,0.08120210384250451,0.06982284528604459
Israel,1989,68.18493341259243,65.83787473802786,67.11113092716212,4082.4159610092256,4384.355,4025.231,0.08191033800866931,0.06886737935016074
Israel,1990,68.41251339928414,66.02252200370418,67.3299133798272,4193.868543567251,4500.475,4128.703,0.08260728034263048,0.06812757685194316
Israel,1991,68.6288882687398,66.19497630017736,67.53857612771495,4326.755447038159,4643.198,4253.47,0.08393525324571557,0.06815185416642605
Israel,1992,68.83214271470536,66.35575550508739,67.73538749142787,4479.242051266507,4808.858,4397.823,0.08547455549737586,0.06854349800586615
Israel,1993,69.02036143092674,66.5053774960743,67.91861579156853,4642.572133563607,4987.73,4552.897,0.08718054104773107,0.06920139350694453
Israel,1994,69.19307331014973,66.64524354396336,68.08785591337222,4804.207556311332,5166.072,4706.208,0.08901618095915048,0.0700463415315675
Israel,1995,69.35558404111937,66.78028849232079,68.24800900060555,4954.80006852099,5333.719,4848.317,0.09100629410735737,0.07104216241594469
Israel,1996,69.51464351158056,66.91633057789802,68.4053027616679,5100.0751369154395,5488.077,4985.935,0.09149689408512304,0.07069905598710817
Israel,1997,69.67700160927818,67.05918803744655,68.56596490495865,5235.851993728553,5631.544,5113.4890000000005,0.09199164563039894,0.07026350256189903
Israel,1998,69.84940822195712,67.21467910771779,68.7362231388772,5362.902155021902,5765.21,5231.745,0.09253175513120947,0.0697819931933265
Israel,1999,70.0365989127816,67.38753494834884,68.92081063737149,5483.401054529321,5891.7699999999995,5342.969,0.09314705088623615,0.06931175953417704
Israel,2e3,70.23525194659315,67.57813841051933,69.11848243658368,5599.376785144414,6013.741,5449.379,0.09384541169963923,0.06890290334345732
Israel,2001,70.44003126365266,67.78578526829446,69.32649903820452,5711.190181005345,6129.53,5553.579,0.0939633218207595,0.06824990154133428
Israel,2002,70.645600804221,68.00977129573948,69.5421209439247,5817.868459407285,6239.285,5652.358,0.094069592910085,0.06754244125612392
Israel,2003,70.84662450855906,68.24939226691964,69.76260865543496,5925.438595026432,6349.519,5751.375,0.09420304120674342,0.06678937490754307
Israel,2004,71.03884442715474,68.50258560587429,69.98504745246039,6042.052822502205,6468.827,5858.772,0.09430689675268797,0.06597396676364893
Israel,2005,71.22231505140405,68.76185533653926,70.20582172686359,6173.038598684446,6602.97,5980.086,0.09433391337534473,0.06511182109195626
Israel,2006,71.39816898293006,69.01834713282454,70.4211406485415,6317.317172844302,6755.211,6114.706,0.0948164313446316,0.06482311613296729
Israel,2007,71.5675388233558,69.26320666864012,70.62721338739108,6475.953756802362,6922.685,6263.392,0.09523660256100061,0.06453149943954388
Israel,2008,71.73155717430434,69.48757961789596,70.82024911330929,6641.045882927426,7097.41,6418.634,0.09563714087251544,0.06430009215651543
Israel,2009,71.89086017310788,69.68501635460896,70.99733841256277,6801.392946712122,7267.8949999999995,6568.045,0.09629335591667182,0.06418668036451793
Israel,2010,72.04409809993527,69.85868605322372,71.15909753689688,6949.281190604422,7425.959,6701.648,0.09753770523106843,0.06419074080473353
Israel,2011,72.18942477066453,70.01416258829174,71.30702415442666,7089.916674566888,7568.774,6827.838,0.09789379363157105,0.06326748895304737
Israel,2012,72.32499400117369,70.15701983436453,71.44261593326713,7219.944976778896,7699.1050000000005,6939.214,0.09869861496888281,0.06223580834669807
Israel,2013,72.44895960734077,70.29283166599362,71.56737054153336,7342.858966535779,7821.1050000000005,7039.104,0.09998599942079797,0.0611481412746948
Israel,2014,72.56035050460991,70.42651389300342,71.68302061969065,7464.700900499913,7941.329,7133.809,0.10168575058406465,0.060018681948586575
Israel,2015,72.66169600668987,70.56035006631001,71.79223869760541,7589.621632153005,8064.547,7228.705,0.1036440112507249,0.058890520180116125
Israel,2016,72.75640052685549,70.69596567210237,71.89793227749429,7713.738697036539,8191.828,7323.184,0.10603787091232875,0.05836173598413708
Israel,2017,72.84786847838167,70.8349861965695,72.00300886157399,7837.382553238127,8321.57,7418.029,0.10857818897155216,0.058184627030941606
Israel,2018,72.93950427454328,70.97903712590038,72.11037595206116,7959.069924184447,8452.841,7512.529,0.11124212557647777,0.05841480702352659
Israel,2019,73.03395641358689,71.1291217636447,72.22223151343292,8077.717019780911,8583.916,7606.491,0.11386702758973868,0.05897063533928901
Israel,2020,73.13084973364586,71.28375468279506,72.33793535920805,8192.005674786393,8713.559,7700.167,0.11630058395197634,0.059855373127513864
Israel,2021,73.22905315782525,71.44082827370471,72.45613776516578,8301.396835034078,8841.736,7794.642,0.1184262909455791,0.06111233868167093
Israel,2022,73.3274356092301,71.59823492672695,72.57548900708532,8409.477135746782,8969.106,7891.467,0.1201501019165121,0.06239516672600571
Israel,2023,73.42486601096547,71.75386703221506,72.6946393607459,8516.5546589051,9095.883,7990.165,0.1215624695260482,0.06369127011582061
Israel,2024,73.52052579842353,71.90586024105437,72.81242650842073,8622.50004179845,9222.417,8089.299,0.12286562188632325,0.06504986254704698
Israel,2025,73.61484645614487,72.0533232462585,72.92843775835908,8726.863419788826,9348.954,8187.361,0.12424844533409833,0.06654119596814508
Israel,2026,73.70857198095717,72.19560800137306,73.0424478253042,8831.490009787618,9475.555,8287.905,0.1253383047219925,0.0679712154287936
Israel,2027,73.80244636968813,72.33206645994373,73.15423142399932,8936.158008875083,9602.198,8387.408,0.126511659101385,0.06936328444017889
Israel,2028,73.89721361916543,72.46205057551614,73.26356326918771,9041.700214012184,9729.014,8485.766,0.12778766686942786,0.07064578034195605
Israel,2029,73.99340907579585,72.58518545094627,73.37030893898107,9148.81066251405,9856.129,8583.27,0.12914390629424596,0.07176431411215811
Israel,2030,74.09073348430252,72.70218878633139,73.47469746496475,9257.326398030333,9983.645,8680.124,0.13056564010439078,0.07275084420266022
Israel,2031,74.18867893898762,72.81405143107911,73.57704874209261,9370.402892170354,10111.605,8781.425,0.13154983803263678,0.07330212244541255
Israel,2032,74.28673753415339,72.92176423459699,73.67768266531844,9485.743740995511,10240.043,8882.622,0.1325600878824435,0.07366172769044903
Israel,2033,74.38440136410202,73.02631804629267,73.77691912959608,9602.27593484415,10368.934,8983.463,0.13361749626335742,0.07393798293593622
Israel,2034,74.4812527276135,73.12855289697968,73.87503111639424,9718.842111839114,10498.267,9082.842,0.13482463343711865,0.07424319539223813
Israel,2035,74.57723474137902,73.22870554309539,73.97210395324129,9834.713946286058,10628,9179.356,0.1363044787354159,0.07464114167425125
Israel,2036,74.67238072656752,73.32686192248312,74.06817605418048,9954.405870015455,10758.097,9278.956,0.1374909521637516,0.07470569655437621
Israel,2037,74.76672400434799,73.42310797298616,74.16328583325509,10074.349121300058,10888.539,9375.796,0.13892984173542477,0.07477494259789515
Israel,2038,74.86029789588939,73.51752963244786,74.25747170450838,10194.06849893903,11019.303,9469.493,0.14064501175800317,0.07488990011990501
Israel,2039,74.95319949249456,73.61027202414357,74.3507800271993,10313.422299010175,11150.331,9560.32,0.14259765024015883,0.0750568481769577
Israel,2040,75.04578096600194,73.7017170130768,74.44328894144968,10432.235105818736,11281.554,9648.832,0.14472491998885967,0.07528385665496652
Israel,2041,75.13845825838379,73.79230564968316,74.535084532597,10553.506488384548,11412.938,9741.148,0.14648200139175388,0.07530326648716151
Israel,2042,75.23164731161243,73.88247898439819,74.62625288597874,10675.376099518659,11544.356,9832.48,0.14828683384330837,0.0752731378416727
Israel,2043,75.32576406766015,73.97267806765748,74.71688008693242,10797.319199485155,11675.636,9922.613,0.15014368382159232,0.07522646308216918
Israel,2044,75.42103603739186,74.06323803899807,74.80705661378894,10917.758477186288,11806.587,10011.156,0.15207028076784584,0.07528242690404195
Israel,2045,75.516937007243,74.15407039436288,74.8968905168529,11034.62629154072,11937.013,10097.398,0.15411016139464717,0.07559568783742468
Israel,2046,75.61275233254163,74.24498071879626,74.98649423942233,11150.59988099306,12066.806,10187.58,0.15573516305806195,0.07592780716014991
Israel,2047,75.7077673686158,74.3357745973426,75.07598022479522,11264.913400534007,12195.879,10277.348,0.15730977652369302,0.07633444046681616
Israel,2048,75.80126747079358,74.42625761504631,75.1654609162696,11376.508468112905,12324.089,10365.955,0.1588867136548592,0.0768884849733798
Israel,2049,75.89278394187345,74.51626737074503,75.2550283202623,11484.519710968876,12451.269,10452.451,0.1605312679374288,0.07764263136802554
Israel,2050,75.98283187453575,74.60576951844958,75.34469269566547,11588.304319921095,12577.297,10535.816,0.16231476445217122,0.078633165781082
Israel,2051,76.07217230893126,74.69476172596409,75.43444386449009,11693.739657900946,12702.086,10624.213,0.1635851780565806,0.0793843107422713
Israel,2052,76.16156628521075,74.78324166109263,75.52427164874716,11797.825047602804,12825.565,10711.097,0.16486353622627936,0.08013213861511724
Israel,2053,76.25177484352498,74.87120699163934,75.61416587044764,11899.134924823595,12947.635,10795.305,0.16623344726662437,0.08098004579032429
Israel,2054,76.3433478741631,74.95866799514835,75.70408466414257,11996.815061106643,13068.22,10876.244,0.167733325579153,0.0819855296967266
Israel,2055,76.43599066796759,75.04568538812384,75.79385941454333,12090.649533408743,13187.281,10953.774,0.1693682723527315,0.08315826944093006
Israel,2056,76.5291973659193,75.1323324968101,75.88328981890135,12188.288385423462,13304.75,11038.093,0.17036449388376326,0.08391451283011989
Israel,2057,76.62246210899909,75.2186826474513,75.97217557446804,12284.77432249702,13420.624,11120.369,0.17139702297001982,0.08463463975318732
Israel,2058,76.7152790381878,75.3048091662917,76.06031637849483,12379.549393134712,13534.929,11200.336,0.17248653465415303,0.08536281253232197
Israel,2059,76.80729712892315,75.39081892261929,76.14763767524913,12471.895350567607,13647.691,11276.8,0.17372103456914442,0.08615344891911704
Israel,2060,76.89878469447028,75.47695295789697,76.23456789706216,12560.945264949461,13758.978,11348.029,0.17522733156488796,0.0870727996694622
Israel,2061,76.99016488255121,75.56348585663142,76.32166122328115,12655.20638292452,13868.777,11424.62,0.1762345014271986,0.08750379482455303
Israel,2062,77.08186084088796,75.65069220332931,76.4094718332533,12748.750077256609,13977.108,11497.044,0.17743756433734362,0.0878835537897676
Israel,2063,77.17429571720251,75.73884658249732,76.49855390632582,12840.74092254045,14084.103,11564.492,0.1788975130329563,0.08828124002356055
Israel,2064,77.26776045328536,75.82806949098187,76.58924877545395,12930.355131355824,14189.904,11626.84,0.18062588725054096,0.08876373431731298
Israel,2065,77.36201716720073,75.91786507498855,76.68104638802511,13016.80705676899,14294.649,11684.333,0.18260791153388928,0.08939302694532823
Israel,2066,77.45669577108136,76.00758339306269,76.77322384503475,13109.221054899353,14398.366,11749.278,0.18398532166775033,0.08953411415577618
Israel,2067,77.55142617705991,76.09657450374962,76.86505824747832,13201.595463417514,14501.068,11811.671,0.18546199493720042,0.08961219522468863
Israel,2068,77.64583829726911,76.18418846559469,76.95582669635125,13293.114760812221,14602.76,11870.941,0.18707552544861378,0.089684774603416
Israel,2069,77.73962496457833,76.26999570680265,77.04499969825153,13382.371700331363,14703.422,11925.823,0.1889083371204336,0.08984645204828082
Israel,2070,77.83273069480369,76.35444813421597,77.13282138218715,13467.727705935145,14803.038,11974.48,0.191079560830689,0.09020515208194797
Israel,2071,77.92516292449797,76.43821802433655,77.21972928276858,13558.844226641406,14901.583,12029.598,0.19273019517456638,0.09010712307266917
Israel,2072,78.01692909021398,76.52197765366626,77.30616093460635,13648.737588599544,14999.096,12081.122,0.19454332447768855,0.09002931986037394
Israel,2073,78.1080366285045,76.60639929870699,77.39255387231097,13735.359776832069,15095.586,12128.228,0.19657123612160537,0.0901075468794607
Israel,2074,78.19859302450791,76.69197956318332,77.4792908427818,13817.171715298922,15191.098,12169.153,0.198928675201753,0.09044285572386392
Israel,2075,78.28910595770505,76.77851235971065,77.56653544207376,13892.5285942177,15285.63,12201.761,0.2017495517031355,0.09113797768114887
Israel,2076,78.3801831561623,76.865615928127,77.65439647853061,13973.512694640493,15379.175,12240.432,0.20409046649121287,0.09140037130467056
Israel,2077,78.47243234794608,76.95290850827047,77.74298276049616,14052.839860096365,15471.664,12273.693,0.20669858135492092,0.09170468928898895
Israel,2078,78.5664612611228,77.04000833997911,77.8324030963142,14129.14506518273,15563.019,12300.123,0.20965700806508047,0.09213340514570273
Israel,2079,78.66257818043603,77.1266255827642,77.92267223777147,14200.88998943178,15653.099,12319.971,0.21293725926092977,0.09277453688679922
Israel,2080,78.7598936173381,77.2128380748298,78.0134287104266,14266.223688715245,15741.788,12334.42,0.21645368366033135,0.09373549632892754
Israel,2081,78.85721863995846,77.29881557405317,78.10421698328122,14338.869794989761,15829.031,12361.525,0.2190599032878261,0.09414102512088322
Israel,2082,78.95336431642662,77.38472783831158,78.19458152533693,14409.121443103335,15914.79,12387.69,0.22162403650943557,0.09460813224030389
Israel,2083,79.04714171487207,77.47074462548228,78.28406680559534,14474.829673790813,15998.93,12411.975,0.22419968085365707,0.09526264107719623
Israel,2084,79.13782797182124,77.55700653129512,78.37241613898445,14534.0487641266,16081.323,12432.792,0.22688002722164097,0.09621560588475211
Israel,2085,79.22656449738844,77.64353750289017,78.46016822413775,14585.14283577235,16161.869,12448.048,0.22978907946846988,0.09755840517131092
Israel,2086,79.3149587700849,77.73033232526012,78.54806060561513,14644.38637729786,16240.479,12475.646,0.2318178546334747,0.09827866670078753
Israel,2087,79.40461826842187,77.81738578339763,78.6368308279765,14700.620223534766,16317.123,12500.492,0.23390342770597486,0.0990678795805629
